-,19, 10.8, 1.7,-
-,19, 14.1, 3.8,-
-,19, 2.0, -0.1,-
-,19, 2.2, -5.3,-
-,19, 2.4, -2.5,-
-,19, 2.4, -6.0,-
-,19, 2.5, -3.3,-
-,19, 2.8, -0.6,-
-,19, 2.9, -6.8,-
-,19, 3.4, 1.5,-
-,19, 3.6, 1.2,-
-,19, 3.7, -2.5,-
-,19, 3.8, 0.6,-
-,19, 4.5, 1.4,-
-,19, 4.6, -1.6,-
-,19, 4.9, -4.3,-
-,19, 5.7, 0.8,-
-,19, 8.5, -2.3,-
-,19, 9.0, -1.3,-
-,19, 9.6, -1.0,-
5,20,-,-,310
-,20, -0.6, -11.0,-
-,20, -1.0, -16.5,-
-,20, -2.1, -14.0,-
-,20, -3.2, -19.0,-
-,20, -4.7, -19.0,-
-,20, -4.8, -14.0,-
-,20, -5.4, -14.0,-
-,20, -5.9, -12.0,-
-,20, 0.4, -12.0,-
-,20, 0.4, -14.0,-
-,20, 1.6, -14.0,-
-,20, 1.9, -13.0,-
-,20, 10.0, -5.0,-
-,20, 10.3, -7.0,-
-,20, 11.7, -6.4,-
-,20, 14.0, -4.0,-
-,20, 2.0, -15.0,-
-,20, 2.1, -4.0,-
-,20, 3.2, -10.0,-
-,20, 3.2, -18.0,-
-,20, 4.4, -15.0,-
-,20, 4.8, -4.0,-
-,20, 5.0, -5.0,-
-,20, 5.0, -9.0,-
-,20, 5.2, -10.0,-
-,20, 6.0, -4.0,-
-,20, 6.5, -2.0,-
-,20, 7.0, -5.0,-
-,20, 7.9, -11.0,-
-,20, 9.6, -0.5,-
-,20, 9.8, -7.0,-
3,21,-,-,372
-,21, -0.3, -4.7,-
-,21, -1.1, -7.9,-
-,21, 0.3, -8.6,-
-,21, 0.4, -5.3,-
-,21, 1.0, -3.7,-
-,21, 1.5, -2.4,-
-,21, 11.8, 2.7,-
-,21, 12.1, -0.2,-
-,21, 14.4, 2.9,-
-,21, 14.6, -0.2,-
-,21, 15.8, 3.8,-
-,21, 2.1, -4.1,-
-,21, 3.1, -3.2,-
-,21, 3.5, -1.7,-
-,21, 3.9, -3.0,-
-,21, 4.1, -2.5,-
-,21, 4.1, -4.5,-
-,21, 4.2, 1.1,-
-,21, 4.6, -0.6,-
-,21, 4.6, 2.2,-
-,21, 4.7, -3.8,-
-,21, 5.0, 1.3,-
-,21, 5.4, -1.8,-
-,21, 6.0, -1.5,-
-,21, 6.2, 1.2,-
-,21, 6.4, 1.6,-
-,21, 6.7, 1.2,-
-,21, 7.0, 2.8,-
-,21, 7.4, -1.1,-
-,21, 8.6, 0.0,-
-,21, 9.4, 2.5,-
3,22,-,-,372
-,22, -0.8, -7.0,-
-,22, -0.9, -7.0,-
-,22, 0.9, -7.0,-
-,22, 1.0, -8.0,-
-,22, 1.2, -4.0,-
-,22, 11.0, 0.9,-
-,22, 12.0, -1.0,-
-,22, 13.0, 0.0,-
-,22, 13.0, 1.0,-
-,22, 15.0, 0.0,-
-,22, 15.0, 2.0,-
-,22, 2.1, -4.0,-
-,22, 3.0, -2.0,-
-,22, 3.0, -5.0,-
-,22, 3.2, -0.2,-
-,22, 3.5, -4.0,-
-,22, 4.0, -9.0,-
-,22, 4.1, 1.0,-
-,22, 4.5, 1.0,-
-,22, 4.6, -4.1,-
-,22, 5.0, -3.0,-
-,22, 5.0, -3.0,-
-,22, 5.0, -3.0,-
-,22, 5.3, -2.0,-
-,22, 5.3, -3.0,-
-,22, 6.0, 3.0,-
-,22, 6.9, 2.0,-
-,22, 7.2, -1.0,-
-,22, 8.2, 2.0,-
-,22, 8.4, 2.0,-
-,22, 9.7, 0.0,-
2,23,-,-,310
-,23, 10.0, 3.5,-
-,23, 10.2, -4.0,-
-,23, 10.3, 0.0,-
-,23, 10.5, 3.0,-
-,23, 10.7, 2.1,-
-,23, 11.0, 3.5,-
-,23, 11.1, -0.7,-
-,23, 11.1, 5.0,-
-,23, 11.4, -4.0,-
-,23, 15.0, 0.0,-
-,23, 16.5, 3.8,-
-,23, 16.8, -2.0,-
-,23, 2.8, -3.0,-
-,23, 3.7, -2.1,-
-,23, 4.0, -3.0,-
-,23, 4.3, -1.0,-
-,23, 4.6, 0.0,-
-,23, 5.2, -6.0,-
-,23, 6.9, -3.1,-
-,23, 7.0, 3.5,-
-,23, 7.3, -5.0,-
-,23, 7.4, -7.0,-
-,23, 8.0, 2.0,-
-,23, 8.3, 1.0,-
-,23, 8.4, 2.0,-
-,23, 8.6, 1.0,-
-,23, 8.7, 1.0,-
-,23, 9.0, 1.0,-
-,23, 9.0, 1.9,-
-,23, 9.1, 6.0,-
-,23, 9.2, 0.0,-
1,24,-,-,465
-,24, -1.0, -6.0,-
-,24, -2.0, -6.0,-
-,24, 1.0, -5.0,-
-,24, 10.0, -1.0,-
-,24, 10.0, -8.0,-
-,24, 10.0, 3.0,-
-,24, 10.0, 4.0,-
-,24, 11.0, 5.0,-
-,24, 12.0, 3.0,-
-,24, 12.0, 3.0,-
-,24, 15.0, -4.0,-
-,24, 16.0, -3.0,-
-,24, 17.0, -1.0,-
-,24, 17.0, 2.0,-
-,24, 2.0, -3.0,-
-,24, 2.0, -5.0,-
-,24, 4.0, -7.0,-
-,24, 4.0, 2.0,-
-,24, 5.0, -1.0,-
-,24, 5.0, -8.0,-
-,24, 5.0, 2.0,-
-,24, 6.0, -2.0,-
-,24, 7.0, -2.0,-
-,24, 7.0, -4.0,-
-,24, 7.0, 4.0,-
-,24, 8.0, 3.0,-
-,24, 8.0, 3.0,-
-,24, 8.0, 5.0,-
-,24, 9.0, -1.0,-
-,24, 9.0, 0.0,-
-,24, 9.0, 1.0,-
5,25,-,-,310
-,25, -0.1, -10.5,-
-,25, -0.1, -9.9,-
-,25, -0.9, -4.5,-
-,25, -13.0, -21.0,-
-,25, -2.1, -16.2,-
-,25, -3.3, -14.0,-
-,25, -3.5, -16.9,-
-,25, -3.7, -9.0,-
-,25, -4.7, -10.2,-
-,25, -6.5, -19.4,-
-,25, -8.1, -15.5,-
-,25, -8.3, -16.5,-
-,25, 0.8, -3.0,-
-,25, 1.0, -10.8,-
-,25, 1.3, -4.2,-
-,25, 2.0, -11.2,-
-,25, 2.0, -2.5,-
-,25, 2.1, -10.9,-
-,25, 2.7, -3.8,-
-,25, 2.8, -14.0,-
-,25, 3.0, -1.9,-
-,25, 3.4, -7.3,-
-,25, 4.0, -1.9,-
-,25, 4.3, 0.4,-
-,25, 4.5, -11.8,-
-,25, 4.5, -3.3,-
-,25, 5.5, -3.8,-
-,25, 5.8, 1.5,-
-,25, 5.9, -4.5,-
-,25, 7.0, -0.7,-
-,25, 8.6, -2.6,-
3,26,-,-,372
-,26, -1.0, -5.6,-
-,26, -1.1, -5.1,-
-,26, -1.8, -8.2,-
-,26, -2.0, -3.7,-
-,26, -2.0, -8.0,-
-,26, -2.3, -10.2,-
-,26, 0.2, -4.8,-
-,26, 0.7, -12.9,-
-,26, 1.3, -8.3,-
-,26, 1.5, -4.4,-
-,26, 10.0, -3.5,-
-,26, 10.3, 0.6,-
-,26, 11.1, 1.1,-
-,26, 12.5, 3.9,-
-,26, 2.1, -3.9,-
-,26, 2.4, 0.6,-
-,26, 2.6, -0.3,-
-,26, 2.6, 1.0,-
-,26, 3.1, -0.7,-
-,26, 3.2, 0.7,-
-,26, 3.2, 1.5,-
-,26, 3.5, -4.8,-
-,26, 3.6, -2.2,-
-,26, 3.6, 0.7,-
-,26, 3.9, -5.3,-
-,26, 4.3, -1.1,-
-,26, 4.4, -5.8,-
-,26, 4.6, 2.1,-
-,26, 4.7, -7.2,-
-,26, 6.5, 1.0,-
-,26, 6.9, -1.4,-
1,27,-,-,465
-,27, -0.3, -6.8,-
-,27, -0.6, -4.4,-
-,27, -0.8, -8.9,-
-,27, -1.0, -6.7,-
-,27, -1.3, -4.9,-
-,27, 10.5, -3.9,-
-,27, 11.7, 0.8,-
-,27, 14.5, 0.0,-
-,27, 14.5, 1.5,-
-,27, 16.2, -0.3,-
-,27, 2.2, -7.3,-
-,27, 2.2, 0.0,-
-,27, 2.5, -7.9,-
-,27, 2.5, 0.9,-
-,27, 2.6, 1.0,-
-,27, 2.8, 0.6,-
-,27, 2.8, 0.7,-
-,27, 3.5, -2.6,-
-,27, 3.5, 1.0,-
-,27, 3.7, -7.4,-
