13, 2.3, -8.0, 31
20, 1.9, -13.0, 31
50, 0.9, -5.4, 31
70, 19.2, 1.0, 31
24, 5.0, -1.0, 31
5, -4.4, -18.0, 31
49, 2.1, -7.2, 31
43, 5.5, 0.9, 31
70, 16.0, 2.0, 31
38, 10.0, 2.0, 31
46, 11.0, 2.0, 31
32, 9.0, 1.0, 31
38, 19.0, 7.3, 31
50, 8.9, 5.0, 31
61, 7.1, 3.0, 31
29, 11.8, 0.7, 31
9, 10.3, 2.1, 31
59, 5.0, 2.8, 31
57, 1.1, -6.0, 31
71, 4.3, -6.0, 31
9, 3.9, -3.0, 31
1, 1.0, -4.0, 31
58, 9.8, 0.8, 31
60, 0.1, -3.3, 31
70, 10.0, -3.0, 31
65, 0.3, -12.9, 31
42, 6.2, 2.2, 31
40, -1.0, -12.0, 31
57, 9.2, -2.0, 31
55, 7.5, 3.9, 31
31, -3.9, -20.6, 31
2, -25.0, -31.0, 31
72, -13.8, -30.0, 31
70, 8.0, 0.0, 31
65, 2.2, -10.5, 31
19, 4.5, 1.4, 31
25, -0.1, -9.9, 31
67, 5.0, 2.0, 31
65, 1.2, -13.0, 31
67, 4.0, -2.0, 31
18, -0.6, -5.0, 31
12, 3.6, -6.5, 31
49, 3.2, 1.3, 31
15, 19.4, 7.8, 31
44, 10.9, 0.5, 31
22, 11.0, 0.9, 31
22, 3.5, -4.0, 31
67, 4.0, -1.0, 31
38, 0.1, -1.1, 31
33, -12.0, -29.0, 31
44, 3.2, -5.6, 31
19, 2.8, -0.6, 31
26, 3.2, 0.7, 31
63, 7.9, -10.0, 31
18, 3.2, -5.2, 31
45, 0.7, -7.4, 31
4, 9.0, 3.0, 31
49, 6.0, 2.0, 31
59, 10.1, 1.9, 31
50, 3.1, -2.1, 31
24, 10.0, -8.0, 31
60, -8.3, -19.2, 31
17, 2.1, -0.7, 31
27, 3.7, -7.4, 31
31, 2.2, -11.8, 31
3, 3.0, -5.0, 31
20, 1.6, -14.0, 31
10, -0.9, -7.5, 31
7, 4.5, -6.1, 31
31, 4.2, -9.4, 31
59, 4.9, -9.4, 31
22, 4.1, 1.0, 31
21, 9.4, 2.5, 31
59, 6.4, 1.3, 31
7, -2.3, -17.3, 31
45, 5.1, -1.9, 31
2, -12.0, -20.0, 31
64, 6.3, -2.1, 31
36, 9.1, 4.2, 31
57, 3.5, -1.5, 31
3, -1.6, -10.0, 31
14, 3.8, -3.6, 31
29, 3.5, 0.8, 31
54, 11.5, 1.3, 31
24, 7.0, 4.0, 31
12, 15.7, 0.3, 31
33, -5.6, -28.0, 31
1, -4.0, -12.0, 31
2, -5.0, -14.9, 31
47, 3.0, -4.0, 31
19, 0.5, -2.6, 31
61, -1.0, -5.3, 31
17, 4.0, -3.0, 31
57, 8.9, -1.0, 31
30, 4.3, -5.0, 31
24, 8.0, 3.0, 31
45, -1.5, -4.2, 31
7, 1.7, -9.5, 31
7, 3.4, -5.2, 31
32, 1.5, -7.0, 31
50, 13.1, 4.1, 31
59, 1.9, -5.7, 31
69, 2.9, -6.0, 31
13, 11.5, 0.6, 31
69, -4.1, -21.5, 31
68, 4.0, -0.7, 17
62, 1.4, -0.1, 31
2, 0.0, -13.4, 31
8, 12.0, 7.4, 31
55, 4.8, -2.1, 31
69, 4.8, -11.0, 31
34, 22.0, 9.2, 31
33, -5.0, -13.0, 31
37, -3.0, -11.0, 31
14, 1.0, -0.3, 31
45, 2.2, -14.5, 31
35, 7.7, -1.1, 31
70, 18.0, 0.0, 31
48, 15.7, -5.5, 31
33, -8.0, -15.0, 31
48, 5.0, -4.0, 31
48, 5.0, -1.8, 31
4, 16.0, 3.0, 31
14, 0.0, -7.8, 31
4, 6.0, 4.0, 31
70, 17.0, 5.0, 31
43, 10.1, -1.0, 31
63, -1.9, -19.0, 31
45, -1.1, -2.4, 31
62, -2.8, -13.7, 31
34, 19.9, 3.5, 31
43, -3.8, -15.0, 31
21, 4.6, -0.6, 31
33, -2.0, -11.0, 31
54, 6.9, -4.3, 31
56, 10.3, 2.5, 31
53, 2.3, -6.0, 31
66, -0.2, -11.0, 31
4, 10.0, -2.0, 31
42, 16.8, 4.3, 31
24, 9.0, 0.0, 31
34, 16.8, 7.9, 31
3, 6.5, -2.0, 31
32, 11.1, -4.2, 31
42, 4.3, -9.0, 31
71, 3.4, -8.0, 31
3, 3.0, -6.0, 31
19, 1.5, -3.8, 31
67, 5.0, 0.0, 31
45, 0.7, -4.5, 31
36, 0.6, -3.1, 31
